event_id,event,start_date,end_date,year,rank,fname,lname,country,tomoa_skip
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,2,dmitrii,timofeev,RUS,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,3,kiromal,katibin,INA,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,4,vladislav,deulin,RUS,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,5,mehdi,alipour shenazandifard,IRI,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,6,aleksandr,shikov,RUS,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,7,alfian,muhammad fajri,INA,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,8,rishat,khaibullin,KAZ,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,9,aspar,aspar,INA,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,10,sergei,rukin,RUS,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,11,marcin,dzienski,POL,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,12,reza,alipour shenazandifard,IRI,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,13,john,brosler,USA,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,14,noah,bratschi,USA,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,15,lev,rudatskiy,RUS,NA
1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",2021-07-01,2021-07-03,2021,16,gian luca,zodda,ITA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,1,veddriq,leonardo,INA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,2,kiromal,katibin,INA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,3,marcin,dzienski,POL,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,4,john,brosler,USA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,5,merritt,ernsberger,USA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,6,jun,yasukawa,JPN,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,7,pierre,rebreyend,FRA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,8,yaroslav,tkach,UKR,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,9,ludovico,fossali,ITA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,10,guillaume,moro,FRA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,11,mickael,mawem,FRA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,12,michael,finn-henry,USA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,13,gian luca,zodda,ITA,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,14,kostiantyn,pavlenko,UKR,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,15,carlos,granja,ECU,NA
1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",2021-05-28,2021-05-30,2021,16,linus,bader,GER,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,1,aspar,aspar,INA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,2,kiromal,katibin,INA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,3,long,cao,CHN,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,4,jinbao,long,CHN,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,5,veddriq,leonardo,INA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,6,raharjati,nursamsa,INA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,7,samuel,watson,USA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,8,seungbeom,lee,KOR,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,9,jianguo,long,CHN,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,10,euncheol,shin,KOR,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,11,aditya,tri syahria,INA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,12,erik,noya cardona,ESP,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,13,rahmad,adi mulyono,INA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,14,noah,bratschi,USA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,15,guillaume,moro,FRA,NA
1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2022-09-24,2022-09-26,2022,16,jun,yasukawa,JPN,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,1,samuel,watson,USA,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,2,jinbao,long,CHN,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,3,erik,noya cardona,ESP,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,4,gian luca,zodda,ITA,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,5,jianguo,long,CHN,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,6,rishat,khaibullin,KAZ,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,7,john,brosler,USA,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,8,yongjun,jung,KOR,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,9,guillaume,moro,FRA,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,10,ryo,omasa,JPN,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,11,ethan,pitcher,CAN,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,12,noah,bratschi,USA,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,13,richard,li,USA,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,14,leander,carmanns,GER,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,15,lukas,knapp,AUT,NA
1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",2022-09-09,2022-09-11,2022,16,joe,goodacre,USA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,1,jinbao,long,CHN,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,2,erik,noya cardona,ESP,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,3,aspar,aspar,INA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,4,veddriq,leonardo,INA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,5,liang,zhang,CHN,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,6,long,cao,CHN,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,7,jianguo,long,CHN,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,8,alfian,muhammad fajri,INA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,9,kiromal,katibin,INA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,10,reza,alipour shenazandifard,IRI,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,11,john,brosler,USA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,12,zaenal,aripin,INA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,13,amir,maimuratov,KAZ,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,14,noah,bratschi,USA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,15,ludovico,fossali,ITA,NA
1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",2022-07-08,2022-07-10,2022,16,ryo,omasa,JPN,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,1,jianguo,long,CHN,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,2,peng,wu,CHN,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,3,jinbao,long,CHN,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,4,veddriq,leonardo,INA,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,5,kiromal,katibin,INA,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,6,long,cao,CHN,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,7,john,brosler,USA,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,8,guillaume,moro,FRA,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,9,reza,alipour shenazandifard,IRI,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,10,alfian,muhammad fajri,INA,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,11,rahmad,adi mulyono,INA,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,12,ludovico,fossali,ITA,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,13,erik,noya cardona,ESP,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,14,marcin,dzienski,POL,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,15,zaenal,aripin,INA,NA
1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",2022-06-30,2022-07-02,2022,16,samuel,watson,USA,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,1,veddriq,leonardo,INA,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,2,tobias,plangger,AUT,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,3,ludovico,fossali,ITA,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,4,marcin,dzienski,POL,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,5,kiromal,katibin,INA,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,6,john,brosler,USA,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,7,erik,noya cardona,ESP,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,8,samuel,watson,USA,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,9,euncheol,shin,KOR,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,10,yongjun,jung,KOR,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,11,seungbeom,lee,KOR,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,12,guillaume,moro,FRA,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,13,amir,maimuratov,KAZ,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,14,pierre,rebreyend,FRA,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,15,ethan,pitcher,CAN,NA
1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-27,2022-05-29,2022,16,sebastian,lucke,GER,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,1,kiromal,katibin,INA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,2,noah,bratschi,USA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,3,veddriq,leonardo,INA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,4,ludovico,fossali,ITA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,5,john,brosler,USA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,6,amir,maimuratov,KAZ,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,7,carlos,granja,ECU,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,8,samuel,watson,USA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,9,erik,noya cardona,ESP,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,10,marcin,dzienski,POL,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,11,guillaume,moro,FRA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,12,merritt,ernsberger,USA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,13,pierre,rebreyend,FRA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,14,ethan,pitcher,CAN,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,15,gian luca,zodda,ITA,NA
1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022-05-20,2022-05-22,2022,16,quinn,o'francia,USA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,1,veddriq,leonardo,INA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,2,kiromal,katibin,INA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,3,rahmad,adi mulyono,INA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,4,ludovico,fossali,ITA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,5,zaenal,aripin,INA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,6,seung beom,lee,KOR,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,7,guillaume,moro,FRA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,8,tobias,plangger,AUT,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,9,reza,alipour shenazandifard,IRI,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,10,aspar,aspar,INA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,11,erik,noya cardona,ESP,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,12,alfian,muhammad fajri,INA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,13,yongjun,jung,KOR,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,14,raharjati,nursamsa,INA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,15,pierre,rebreyend,FRA,NA
1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2022-05-06,2022-05-08,2022,16,samuel,watson,USA,NA
